Word,Class
@QueenIttyBitty lmfao I wasn't scanning anything..the fat hoes was hittin me up,Offensive
@QueenSAVage97 @FresH_BoY_Will how you gonna compare sushi to pussy tho there ain't no dicks going in your sushi &#128514;,Offensive
@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;,Non-offensive
"@QueenShyba laughin at my screenshots. no bitch, this might be a code red.",Offensive
@Queen_Kaaat how about I just fuck you right in the pussy,Offensive
@Qui_ThePharaoh @zApollo0803 @MildlyDarkSkin hes a lying faggot. he used inspect element to change the number of dollars in his account.,Offensive
@R3lentlssTr0ll @AnastasiaPacana yes i like dick and i hate bitches. who am i now?,Offensive
@RAEPaelMunturo @WorldStarFunny aye sae en feeld kawkin dyke,Offensive
@RAEPaelMunturo apparently not many bitches have seen that,Offensive
"@RBesofii 
Cants even fool a colored man wit dis bullshit http://t.co/gtln1tpMgi",Offensive
@REAL_Kaysavage that bitch was going or nawl,Offensive
@REM_2014 @FunnyPicsDepot @DavetheBrave1 bitch ass voices in his head haha,Offensive
@REM_2014 @SupahFienMode bitch ass Jorge Haha ain't you at work nigga?,Offensive
@REM_2014 I'm drunk that hoe by myself bro solo dolo,Offensive
@REM_2014 biiiiiiiitch don't start with this again haha my niggggg grandma come over hoe!! If ya want I'll try to scoop ya up today if ya,Offensive
@RFam2550 shut up faggot,Offensive
@RFradsham fuck you bitch #shrimp #shorty #midget #dwarf #infant #jk,Offensive
@RHook220 @ohwait_itsKate @EjPeruski5634 pussy x3,Offensive
@RJ_diggins86 get some sleep pussy.,Offensive
"@RNIC_BAM - you heard me.&#128530; letting people know you having relationship problems &amp; arguing on here, that's what them hoes like, so stop.",Offensive
@RPopBox @boxing Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo,Non-offensive
@RSBerto Dumb Haitian fake black faggots. Go to Haiti and neck yourself.,Offensive
@RabehChararah1 lmaoo what a fag,Offensive
@Rachijuana I popped a Molly every day last year #beat#that#bitch,Offensive
"@RacistNegro69 @MrMooncricket fuck you, punk ass racist lil dick bitch. I've reported you fool.",Offensive
"@RainCaudillo word. Do any of ur decisions include anchor, feather, infinity sign, bird?",Non-offensive
"@RainaluvsA in that picture yes, I haven't had an updated pic added the angel wing is colored now too, and thanks represents what I am ;)",Non-offensive
"@RainaluvsA intimidated?! What pussies, all I see is a sweet, honest woman, but seriously you could make this stalking thing so much easier!",Offensive
@Rams_6 happy birthday bitch!,Offensive
@Ranae_26 i can't why you up hoe &#9825;&#9825;,Offensive
@Rasheed_Sheen everything but im outside come get this bitch,Offensive
@Rasheed_Sheen man damn dude come get this bitch lml,Offensive
@RatchetSue the only thing better than a bargain is a Yankee bargain.,Non-offensive
@Raul_leura @no_way_hoesaaay lmao that nigga was about to go Beethoven on that bitch &#128514;,Offensive
@RavenPeltier_ @Jesuslovinj @_B_R_Y_C_E_ still a bitch though,Offensive
@RavenPeltier_ these hoes ain't loyal,Offensive
@Rawker8 @Ronnie2K @NBA2K get some money and stop playing that old trash.,Non-offensive
"@Ray_Lakee #fag
 Fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.#bowbow",Offensive
@Ray_dec15 haha yeah they do say im a little bitch,Offensive
"@RealFannyMagnet with pick up lines like you have...I bet you get so much pussy, the numbers are in the negative.",Offensive
"@RealGilbert &amp; the hunters anthem goes ""Al Goreing we will go, Hi ho the dairy O Al Goreing we will go""",Non-offensive
@RealNiggaSherm bitch,Offensive
@RealNiggaSherm wen he ho dwn da road,Offensive
@RealNoth no wonder your career is in the dump that's where trash like you belongs. Thanks to @greggutfeld for pointing out your true colors,Offensive
"@RealPimpinKen PimpinKendotnet, sell a bitch pussy til it's drip drop wet, the vet, not the pet!

Hey, Bitch!",Offensive
"@RealSkipBayless @KingJames is a little bitch , that's why",Offensive
@RealSkipBayless haha how much are you payed to CONSTANTLY NOT KNOW what you're talking about??? Dumb ass &#128514;&#128076; wade is trash,Offensive
@RealSkipBayless man what about Wilson being the 2nd Black QB to win a chip? Talkn about trash talk. No shine for Russell..,Non-offensive
@RealSkipBayless of course u would you PC lemming.one just says the word nigger.the other has all the potential to reek havoc on society,Offensive
@RealWallieWall Ms. Martinez fuckin with the cripple kid?!,Offensive
@RealWallieWall Sheet i can't do that too a cripple,Offensive
"@RealYdotGdot We in dat bitch, my dude!!!",Offensive
"@Real_Liam_Payne be a pussy

as in cat",Offensive
@Real_Liam_Payne be a pussy http://t.co/ttzsxBtS74,Offensive
@RebellBlume Hats on us not trash tho lol,Non-offensive
@RedNationBlogga fuck those faggots,Offensive
@Reed8608 My nigga know he a bitch,Offensive
@ReiddH i agree my fellow cracker.,Offensive
"@Rellokid George didn't have a twitter called ""no limit nigga"" where he talked about fighting, drugs, guns, and bitches and hoes.",Offensive
@Rene_gadeCowboy Of course. I was being bitch. Learned from my mom how to make a guy feel like he's 1 foot tall.,Offensive
"@RenoConfession one time at band camp, I stuck a flute in my pussy 
-Spanish springs",Offensive
@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.,Offensive
@RepulsiveTool And the only band that sucked worse live is those fags Guns &amp; Poses.,Offensive
@ResiDinero bitch crib while she cooks me cheesed eggs,Offensive
@ResiDinero if we finna hoop inside or out fucking retard that's what I'm saying let me know allergic reaction lip ass nigga,Offensive
@ResiDinero we some hoes bruhhh lol,Offensive
@ResiDinero ya bitch crib,Offensive
@RespectBox @lefthooklounge @Rodriguez5_ he's texas trash bro,Offensive
@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo,Non-offensive
@RetroReasoning retarded pussy games #notPC,Offensive
"@ReverendGrim @TitsOfAnarchy 
I likes dat name. Dem sand niggers needs to know dare place in da pecker order",Offensive
"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages",Offensive
@Rhyds_herrrrrr shoulda came to bird mans that shit was so lit,Offensive
@RicHieDev_ @CONVERSES_ON she can stay as close as she pleases nigguh,Offensive
@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo,Offensive
"@RichHomieLexx_ tryanna explain sumn to des young boys out here now days,they don't know wat a true pimp is I be pimpin des hoes moma Lmfaoo",Offensive
@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..,Non-offensive
@RichxInxFlavor I'm not a fag. Gtfo,Offensive
@RickBakas Not hard to...she's kind of a hoe. &#128513;,Offensive
@RickiRoma bitch watch ya tone before I drag you to the recycling bin you bitch ass nigga. You gon end up like limewire ol .exe ass nigga,Offensive
@RickiRoma shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot,Offensive
@RickyNgan target got them high class hoes,Offensive
@Ricky___m you bitch -.-,Offensive
"@RicoChavo oh, you cute, you fancy bitch!",Offensive
@RightWay2 getting into people's faces? LOL YET u r the teabagger all over my twitter dash. Shut the fuck up already.,Offensive
@Righteouz_ @growejr I could have that chick there boobs in my face and score the fight better than the bitch that made it 114-114,Offensive
@Righteouz_ @growejr that bitch should be in jail for that 114-114,Offensive
@Righteouz_ lmfao!!!!! I remember all the rednecks in my school with that shit lol,Offensive
@RihannaHasAids I had free tickets and couldn't go because I had chemistry ain't that a bitch,Offensive
@RihannaHasAids I knew farquaad a faggot,Offensive
@Rik_FIair Pusha T and Ye gonna have to write the whole bitch,Offensive
"@RileyCooper_14 so your a ""nigger"" fighter huh",Offensive
@RishaaWilliams byee iverrishaa &#128514;&#128514; ghetto ass name,Offensive
@RivenbarkYahoo @hale_razor jim Hogg county a dirt poor democrat leaning county.. Hebronville is it's seat. Been there it's a near ghetto,Offensive
@RnadJorell Knocked that bitch soul out her body lol,Offensive
@RniSwirvinn @LilKev_J no ur wrong stupid nigger,Offensive
@Rob215__ @thereal_2raw on god my bitch bad,Offensive
@RobDa64 thanks!!! Now go clean that trash can ya lil nasty! Lol,Non-offensive
@RobFernau @GregAbbott_TX @NRA dead babies piled up like trash at a dump Something to be proud of,Offensive
@Rob_San9993 ha lol like at selenas horny bitch lol,Offensive
"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",Non-offensive
@RobinColdiron those god damn bitches smh run away!!!,Offensive
"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that....",Offensive
@Roc_SS @BallHawk_Carter nah son we ca go half if it was my girl bitches be wanting to spend 400 and up on some fake hair,Offensive
@Rock76_ like who let em bring Da heat in dis bitch &#128563;&#128552; .. #linkup bro,Offensive
@Rocko4Real is one of the rawest niccas doin dis shit!,Offensive
@RodMarley44 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,Offensive
@RomeoTorres99 bro do you fist bitches with that shit,Offensive
@Ron_Ron_12 it's a song hoe,Offensive
@RonanFarrow Yeah we know about Anglo-American principles.#slavery #hate #racism,Non-offensive
"@Ronnie2K not just @Pharrell gave 2k a trash non-basketball soundtrack, y'all still have problems with servers &#128530;",Non-offensive
"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school",Non-offensive
@RooDee_Poo Aye bitch.,Offensive
@Rorschach7 But not disaster pussy. That thing is a wreck.,Offensive
@Rosaalbae @iH8TvvitterHoes faggot but you sent me hella nudes. Hmmmm,Offensive
"@Roscoedash lmao, soft ass nigga trying to act all tough, you a little bitch. Sit down and watch from the sidelines pussy.",Offensive
"@Roscoedash shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub.",Offensive
@RoseGoldBenzo duh...lol. Me tweeting about eating pussy from the back with my tongue in that made that obvious...lol,Offensive
@Rosie @politicususa only 3 1/2 yrs till next pres. bitches bout what o-dumb-a left her/him,Offensive
"@RottenStench
Dat was Charlie",Non-offensive
"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom :)",Offensive
"@Rotten_Soil @CaptFaggotpants 
You boys sure come up wit some crazy names. In my day, we never talked about no faggots",Offensive
@RoyallyKate So says the one who fills an empty hole inside herself by worshiping a royal. Who 4 all u kno may be a raging snotty bitch,Offensive
@Royceda59 Green bananas are better then yellow ones too.,Non-offensive
@RubyFakhoury @Nyquil_Dreams @guynamedjordan lets not forget the fact that everyone and their mother has yellow fever,Non-offensive
@RudyJay711 Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @MikeTaylorShow #FallingInTheDraft,Non-offensive
@Rugarickrockers Ima make you a sick entrance song my nig,Offensive
@RuizMaria15 you let me know then lol I'll go over and kill all them hoes,Offensive
@RunuldoRants faggot sack,Offensive
@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you,Offensive
@RussellTpot LOL dude.. I wish they hadn't. I got a DD214 that would make a pussy like you cry for the enemy.,Offensive
@Rvm3o bitch Boy,Offensive
@Rvm3o bitch.,Offensive
@Rvm3o no reason to hit with you when I know you pussy I won't get no cool points,Offensive
"@RyanTravers1 I lied, it hurt like a bitch, and it bruises your arm. I would suggest you don't do it lol",Offensive
@RyeOrDie because them niggas that told you bitch made &amp; they not real niggas or any kind of real,Offensive
@RylannWilliams ok chill love bird lol,Non-offensive
@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch,Offensive
@SAMMI_boyden bruh we can finally roll like rednecks (': ((drug dealers)),Offensive
@SAMMI_boyden idk let's do some redneck shit. ask samuela.,Offensive
@SAMMI_boyden if we don't hang out until the concert smh ima kill a bitch,Offensive
@SAMMI_boyden well he's a cunt and he can suck my ass,Offensive
@SAMMI_boyden you fucking twat just start talking,Offensive
@SAULSOF1LTHY pussy boi,Offensive
@SAULSOF1LTHY you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao,Offensive
@SBPart01 @melodybrooke11 fuzzy dice might be the nicest thing you could put in your car lol &#127922;&#127922;,Non-offensive
@SFGiants trash smh game rigged bumgarner took roids,Non-offensive
@SHAIkethatAss and I replied hoe http://t.co/738UP5PLia,Offensive
"@SHanafin34 gotta love Tanner Country, hoes &amp; all,haha!",Offensive
"@SKEEerra thanks, the bitch that proofread my tweets on vacation this week...",Offensive
@SMASEY you're such a faggot,Offensive
"@SMLBound cracker jack work, cdc - did ya think of checking THE PLANE FULL OF PEOPLE?",Non-offensive
@SNAKEHAID @wsaleen15 @rducppp @2_Synnseer @rebelgirl2040 why ur profile a one armed nigger?,Offensive
@SNEAKERLUKE @wojtata @MIKEYMIKEROWAVE @JoeCushKush poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.,Offensive
@SPIFFY_VUITTON I gotta start treatin these ugly hoes like dimes.. Before they get fine on my ass,Offensive
@SPIFFY_VUITTON You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole,Offensive
@SPIFFY_VUITTON her pussy smell like boiled hot dog water and lizard dick.,Offensive
@SSickStory Lester tried to eat your bird,Non-offensive
"@STACCS_WNT_FOLD you tell me, coon.",Offensive
@SVL305 but @leemcastro is not even a blogger. He doesn't have the moxy or credentials to do anything by himself and create a brand.,Non-offensive
@SWANKpatrone nonexistent hoes,Offensive
@S_Roach happy birthday nicca do coon shit in a responsible way.,Offensive
@SacTownProdigy lol just like RGIII and go out like a weak bitch and return the next year and win 3 games,Offensive
@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila I just noticed you guys called me a jiggaboo,Non-offensive
@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila Nigga I will get dick cheese and force you to eat it bitch,Offensive
@SadderDre @PoeticGenius19 who knows man. That Uncle Tom mentality will never die. Ol Martin Baker headass,Offensive
@SalaciousSully I am always amazed at your resilience to keep on going into the night shift. Is it really better than the T.O. ghetto?,Offensive
