Word,Class
RT @daberellla: pop a Molly? why don't you hoes start poppin some birth control &#128138;&#128076;,Offensive
RT @dabosss_: &#128056;&#9749;&#65039;&#8220;@100046729: #oomf lying knowing he don't be bored in Brusly fckn that bald head hoe.&#8221;,Offensive
"RT @daggerbyte: Call me old fashioned, but I'm sewn together with magic and birds.",Non-offensive
RT @dahliafoxx: sick of bitches bitching about other bitches.,Offensive
RT @daijahshardaee: &#8220;@100046729: I need a bitch&#8221;&#128109;&#128064;&#128523;,Offensive
RT @daijahshardaee: &#8220;@_TheCrownedHead: big bitches come to the club dressed well WITH flats on. #noheels&#8221;&#128514;&#128514;,Offensive
"RT @dailytiz: ""Hey bitch, socialize this."" I love it RT @RedMillennial: IOC Cuts Constitution From Hockey Mask http://t.co/esxKWb4qnH via @&#8230;",Offensive
RT @daishialopez: I don't watch the VS fashion show because I have bigger boobs than all of those pancake bitches lol. &#128522;&#128518;,Offensive
RT @dajhane9: bitch I'm not concerned about you.,Offensive
RT @dak_whi: @KaeWhy270 people are forgetting that the logic behind the Purge is retarded haha,Offensive
RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,Offensive
RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;,Non-offensive
"RT @dallywaggz12: I may be a bitch, but least I keep it real.",Offensive
"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;",Non-offensive
RT @damnlifepics: just a little closer bitch http://t.co/QWUFY11CrQ,Offensive
RT @damola49: @Ademulla happy birthday to the gayest nigga missing you and follow my new account british cunt,Offensive
RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;,Non-offensive
"RT @dan_danovskis: The theory of ""you say no to ratchet pussy, juicy j can't"" has been proven",Offensive
RT @danicafjelstul: If you ain't a gator you're gator bait &#128076;,Non-offensive
RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS,Non-offensive
"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;",Offensive
RT @daniellle_x3: I swear to god some guys are bigger bitches than girls,Offensive
RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68,Offensive
RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,Non-offensive
RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU,Non-offensive
RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,Offensive
"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf",Non-offensive
"RT @dariusferg14: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" fse cut it out ;)",Offensive
RT @darwinjames125: &#8220;@cali_dx: How black bitches drive when they fav song come on pt 1. &#128514;&#128514;&#128514;&#128514;&#128514; #GoLilStacy &#128514;&#128514; &#128514;&#128514;&#128514;&#128514; https://t.co/DKqhxPgoKP&#8221;,Offensive
RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,Non-offensive
RT @datniggaT_RAW: top notch bitch hair down to her ass,Offensive
RT @datnigga_laced: I'm fuking every night up in my new house .. Cause bitch I worked to hard fa this new house .. &#128513;,Offensive
RT @datnigga_laced: Never invest money into a broke bitch ..,Offensive
RT @dattniggamatt_: I'm a cool ass nigga lbs..it's rare if a mf don't like me..nigga you either hating or mad cus yo bitch choosing &#128557;&#128564;&#128175;,Offensive
RT @davegetnmoney: I beat the pussy up up up up up...,Offensive
RT @davegetnmoney: It's @2chainz birthday I wish you many big booty hoes mane. Shit ima turn up for your birthday too,Offensive
RT @davegetnmoney: Not a flagrant lebrons a bitch,Offensive
RT @davegetnmoney: We don't want no skinny bitches get out! WE WANT BIG BOOTY BITCHES!,Offensive
"RT @david_marchese: Johnny Cash turned down ""The Gambler."" Guess you could say he didn't know when to ho . . . never mind.
 http://t.co/gMK&#8230;",Non-offensive
RT @davidalderman77: Obama killed the Twinkie #gonetofar,Non-offensive
RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,Non-offensive
"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels",Non-offensive
RT @davis_lyndsi: Lol she blocked you little bitches these days. &#128526; @_viktoriagracee,Offensive
RT @daylynnb_: and if you aint a hoe get up out my trap house!!!,Offensive
"RT @dbrend99: Even if you hate the Yankees there is no way you can't like Derek Jeter, he is one of the classiest and most respectful playe&#8230;",Non-offensive
"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem&#128544;&#128299;",Offensive
"RT @ddebrinar: Smh, what a hoe. You just couldn't wait. @NayaRivera",Offensive
RT @ddictedToHoes: when a bitch twerking on you in the club and you peep the change in her pocket http://t.co/xQYJbKZAnv,Offensive
"RT @decider: #2 on the field, #1 in our hearts! What if @Yankees star Derek Jeter starred in ""Back to School?"" http://t.co/nSZ6xGjkLV #yank&#8230;",Non-offensive
"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;",Offensive
RT @deecatanz: Lmao hoes now a days &#128514;&#128581;,Offensive
"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick",Offensive
"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",Non-offensive
"RT @deno_5: ""hoooow bitch how"" &#128514;@UglyAssDerrick",Offensive
RT @denytheprophecy: @NoneShallPass97 bitch my dick is yo dinner,Offensive
RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,Offensive
RT @dessib_93: Lmao a hoe's favorite season is Cuffing Season! U aint know? &#128557;&#128586;&#128557; RT @Im_Yung_Jay: Summer hoes turning into winter wifeys! &#128528;,Offensive
"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing",Non-offensive
RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,Non-offensive
"RT @devonceeknowles: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" http://t.co/elxI5KyS5b",Offensive
RT @dexfrost23: Lexi swear she a bad bitch,Offensive
"RT @digaveliavelife: @KC_Uptown LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my &#8230;",Offensive
RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,Offensive
RT @digiflorals: I don't get why people bitch about an unfollow when you never talked to them,Offensive
"RT @digiflorals: bitch do it look like I care 

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",Offensive
RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.,Offensive
RT @dinero700k_: These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole &#8230;,Offensive
RT @diplo: guns are fucking corny put down your assault rifles and knuckle up.. i wanna go hand to hand with all the NRA pussy ass spoke ...,Offensive
"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",Offensive
RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,Offensive
RT @divonte_photos: Momma said no pussy cats inside of my dog house.,Non-offensive
"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;",Offensive
RT @djMemphis10: Never hurt your Girlfriend to make a hoe happy &#128175; #djmemphis10,Offensive
RT @djevilone: stupid ignorant bitch &#8220;@SarahPalinUSA: Stopped by Chick-fil-A in The Woodlands to support a great business. http://t.co/6 ...,Offensive
"RT @djgoofy500: I gave my number to this bad ass bitch a few days ago,She said I'll call you when I make it home. I'm starting to think tha&#8230;",Offensive
"RT @djvlad: ""if your sis is a bitch, brother is a jerk,
leave 'em both alone and continue with your work"" - Q-Tip",Offensive
RT @dkiswinning: GamePlan: 1. Eat the pussy 2. Beat the pussy up 3. Apologize to the pussy by eating it again because it's so good.,Offensive
RT @dnumberbefore_2: I want to take the time tonight to acknowledge all of the ex hoes,Offensive
RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive,Offensive
"RT @doddynyc: I'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",Offensive
RT @doddynyc: ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,Non-offensive
RT @domhowx: You know you're ugly when an ape was chosen as a man crush and you've never been http://t.co/DWPs7b4xJU,Non-offensive
RT @dominiggaaa: &#8220;@ReallyAintShit: This bitch come up and pull her titty out... What do you do? http://t.co/3p9chkHeY8&#8221; the more the merrie&#8230;,Offensive
RT @donaldblack1995: &#8220;@VoiceOfDStreetz: This nigga jerry room smell like bad pussy!&#128530;&#8221;&#128514;&#128514;&#128514;,Offensive
RT @donnellrawlings: Salute to Derek jetter! Best Yankee ever!,Non-offensive
RT @donnyoraha: Dont fucks with u hoe,Offensive
"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg",Offensive
"RT @donthypeme: &#8220;@VSamone: &#8220;@donthypeme: any favorites off yellow album ?&#8221;all of it&#8221;

#theperfectanswer &#127942;",Non-offensive
"RT @dopealbanian: I do know one thing tho, bitches they come &amp; go.",Offensive
"RT @dougIyfe: niggas gon talk, bitches gon hate.",Offensive
RT @downswinging: brendon urie must make other boys feel like trash,Non-offensive
RT @dre_snipes: Am I the only one Tht see these hoes pattern. They stop tweet for 3 to 4 weeks and come bac with the same love tweets bout &#8230;,Offensive
RT @dreaF_: &#8220;@VoiceOfDStreetz: Ross got Amber Rose naked these hoes ain't loyal wiz&#8221; that ain't Amber Rose tho,Offensive
"RT @dreamhampton: bell hooks is ""bored"" by Nikki Minaj &amp; thinks ""pussy is old hat."" I'm bored by her old hat ass pop critiques.",Offensive
"RT @dreamthievin: Do I get to pick the actress who portrays me on ""Unsolved Mysteries"" when the police find the remains of the bitch who ca&#8230;",Offensive
RT @drewbillionaire: I just wanna pimp these hoe$ &amp; Ride Rarri's,Offensive
"RT @drhoagie: .@1Dittlinger Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&#8230;",Non-offensive
RT @dril: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] Fucking Bird&#8230;,Offensive
"RT @dril: ah, i can smell it,. its just about ready. *opens the oven up and pulls out a sshitty burnt up ritz cracker* my perfect boy's lu&#8230;",Offensive
RT @dril: hoo boy... these guinea pigd love to shit. shouldn't have ordered the full dozen,Offensive
"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;",Non-offensive
RT @driswitdacake: bitches fwu when they wanna .. ha na bitch not over here,Offensive
RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag,Non-offensive
"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow",Offensive
RT @drphilDONTEhue: Real. &#8220;@heynessagirl: He eats your pussy until u nut. So why u can't return the favor&#8221;,Offensive
"RT @druggedvibes: Top 5 Thot Tattoos :

1) dream catchers 

2) bird feathers 

3) inspirational quotes that they dont live by 

4) animal p&#8230;",Non-offensive
"RT @drunksixthgrade: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/KyN7iZFw4i",Offensive
RT @drunksixthgrade: 7th grade bitches &lt;3 http://t.co/USAEZLCs5v,Offensive
RT @drunksixthgrade: dont mind me im just over here tryin to teach ur bitch how to dougie,Offensive
RT @drunksixthgrade: my new years resolution is to fuck ur bitch 2014 times,Offensive
RT @drunktweets81: You sure do have a pretty face for a cripple,Offensive
RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,Non-offensive
"RT @dubstep_cowboy: #HowToGetAGirl do not and I repeat DO NOT! refer to her as your ""bitch""",Offensive
RT @duhhvenuhh: violet needs service to get texts from hoes @violetannt http://t.co/K3bzbNyW5h,Offensive
"RT @duttyOGshake: ""pussy ass nigga"" http://t.co/G0KL3ZbTAo",Offensive
RT @duttyOGshake: for real this game is pub trash let's do drugs and get smashed,Non-offensive
"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",Offensive
RT @dylanhornick: @felferrara &amp; @_tiffanycarter rivvv tn. no bailing.. #pussies,Offensive
"RT @dynamite8503: ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",Non-offensive
RT @eaglesfan167: #Eagles 5hrs till the birds kick some ass###bleedgreen,Offensive
"RT @eanahS__: @1inkkofrosess bro you just made me want that ho even more , what year?",Non-offensive
"RT @eanahS__: @1inkkofrosess lol my credit ain't no where near good , but I know the right man for the job .. that ho nice though!",Offensive
RT @eanahS__: I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!,Offensive
